Time:250Hz,Epoch,sFiltered 0,Event Id,Event Date,Event Duration
2.2879999964,17,4968948.3047474604,,,
2.2919999964,17,4780590.3615477085,,,
2.2959999964,17,4579063.9048057841,,,
2.2999999963,17,4385696.3417577362,,,
2.3039999963,18,4207777.0785154896,,,
2.3079999962,18,4042229.7864386505,,,
2.3119999962,18,3881948.7397405664,,,
2.3159999961,18,3716157.7447573105,,,
2.3199999961,18,3529854.2154968721,,,
2.3239999961,18,3308964.3036243976,,,
2.3279999963,18,3046548.6802602662,,,
2.3319999962,18,2742838.8386848816,,,
2.3359999962,18,2403218.5617304547,,,
2.3399999961,18,2041072.4222657413,,,
2.3439999961,18,1679121.2599619115,,,
2.3479999963,18,1341103.3864195731,,,
2.3519999962,18,1042153.4486316381,,,
2.3559999962,18,788655.9487945178,,,
2.3599999961,18,582484.2928498600,,,
2.3639999961,18,421290.6022844972,,,
2.3679999961,18,297695.7281478751,,,
2.3719999962,18,202356.6482665674,,,
2.3759999962,18,128311.4064512044,,,
2.3799999962,18,71998.9856957808,,,
2.3839999961,18,31837.3932964888,,,
2.3879999961,18,7573.1419910936,,,
2.3919999963,18,35.7342715755,,,
2.3959999962,18,9761.5022866091,,,
2.3999999962,18,35873.8993522289,,,
2.4039999961,18,76740.7257377241,,,
2.4079999961,18,130796.3353455836,,,
2.4119999961,18,196313.2869283274,,,
2.4159999962,18,271455.1118305459,,,
2.4199999962,18,354341.1558116886,,,
2.4239999962,18,441188.1695258153,,,
2.4279999961,18,524496.1168402459,,,
2.4319999961,19,595330.4577815272,,,
2.4359999960,19,647600.4788067753,,,
2.4399999960,19,678532.0319235167,,,
2.4439999959,19,686663.2505984546,,,
2.4479999959,19,672552.0329467872,,,
2.4519999959,19,640265.1665150486,,,
2.4559999960,19,595242.7946268350,,,
2.4599999960,19,541633.8814304140,,,
2.4639999960,19,483787.6100330536,,,
2.4679999959,19,428633.0231027119,,,
2.4719999959,19,383989.3973393056,,,
2.4759999961,19,355071.7706035900,,,
2.4799999960,19,343775.4143767327,,,
2.4839999960,19,350231.5223649279,,,
2.4879999959,19,373100.9668658535,,,
2.4919999959,19,408014.8362320635,,,
2.4959999959,19,447509.6204300472,,,
2.4999999960,19,484468.0458024386,,,
2.5039999960,19,515851.2898406339,,,
2.5079999960,19,543029.5081953827,,,
2.5119999959,19,569981.3657189939,,,
2.5159999959,19,602048.6296847491,,,
2.5199999961,19,644827.4975001571,,,
2.5239999960,19,702109.6261302814,,,
2.5279999960,19,774685.4193646186,,,
2.5319999959,19,862331.8564903563,,,
2.5359999959,19,966594.9166449886,,,
